Zip;City;State;Latitude;Longitude;Timezone;Daylight savings time flag;geopoint
27562;New Hill;NC;35.633286;-78.97271;-5;1;35.633286,-78.97271
27717;Durham;NC;36.051155;-78.857651;-5;1;36.051155,-78.857651
28232;Charlotte;NC;35.26002;-80.804151;-5;1;35.26002,-80.804151
28529;Grantsboro;NC;35.085784;-76.86135;-5;1;35.085784,-76.86135
28098;Lowell;NC;35.267234;-81.09942;-5;1;35.267234,-81.09942
28408;Wilmington;NC;34.212707;-77.792177;-5;1;34.212707,-77.792177
27865;Pinetown;NC;35.588518;-76.83431;-5;1;35.588518,-76.83431
28070;Huntersville;NC;35.462187;-80.898668;-5;1;35.462187,-80.898668
28334;Dunn;NC;35.302419;-78.6012;-5;1;35.302419,-78.6012
27939;Grandy;NC;36.239666;-75.87361;-5;1;36.239666,-75.87361
28431;Chadbourn;NC;34.312363;-78.83023;-5;1;34.312363,-78.83023
27413;Greensboro;NC;36.080707;-80.0244;-5;1;36.080707,-80.0244
27502;Apex;NC;35.73663;-78.86462;-5;1;35.73663,-78.86462
28307;Fort Bragg;NC;35.142321;-79.01225;-5;1;35.142321,-79.01225
28097;Locust;NC;35.267185;-80.4268;-5;1;35.267185,-80.4268
27607;Raleigh;NC;35.807458;-78.70086;-5;1;35.807458,-78.70086
28661;Patterson;NC;35.99726;-81.562609;-5;1;35.99726,-81.562609
27853;Margarettsville;NC;36.518839;-77.30888;-5;1;36.518839,-77.30888
27198;Winston Salem;NC;36.027482;-80.20728;-5;1;36.027482,-80.20728
27511;Cary;NC;35.755651;-78.77508;-5;1;35.755651,-78.77508
28589;Williston;NC;34.7994;-76.49457;-5;1;34.7994,-76.49457
28388;Southern Pines;NC;35.280335;-79.432734;-5;1;35.280335,-79.432734
27896;Wilson;NC;35.768693;-77.95167000000001;-5;1;35.768693,-77.95167
28012;Belmont;NC;35.2406;-81.04028;-5;1;35.2406,-81.04028
28355;Lemon Springs;NC;35.467567;-79.165314;-5;1;35.467567,-79.165314
27556;Middleburg;NC;36.413473;-78.327491;-5;1;36.413473,-78.327491
27583;Timberlake;NC;36.291896;-78.93552;-5;1;36.291896,-78.93552
28337;Elizabethtown;NC;34.647611;-78.58643000000001;-5;1;34.647611,-78.58643
27018;East Bend;NC;36.198622;-80.52694;-5;1;36.198622,-80.52694
28104;Matthews;NC;35.067285;-80.68424;-5;1;35.067285,-80.68424
28623;Ennice;NC;36.523031;-80.97109;-5;1;36.523031,-80.97109
27635;Raleigh;NC;35.797692;-78.625265;-5;1;35.797692,-78.625265
28813;Asheville;NC;35.50042;-82.502644;-5;1;35.50042,-82.502644
28202;Charlotte;NC;35.227192;-80.84419;-5;1;35.227192,-80.84419
28339;Erwin;NC;35.322849;-78.68964;-5;1;35.322849,-78.68964
28430;Cerro Gordo;NC;34.285951;-78.93039;-5;1;34.285951,-78.93039
28663;Piney Creek;NC;36.541861;-81.3195;-5;1;36.541861,-81.3195
28424;Brunswick;NC;34.290716;-78.699417;-5;1;34.290716,-78.699417
28450;Lake Waccamaw;NC;34.319538;-78.51678;-5;1;34.319538,-78.51678
27201;Alamance;NC;36.031836;-79.485643;-5;1;36.031836,-79.485643
28369;Orrum;NC;34.434292;-79.03714;-5;1;34.434292,-79.03714
28621;Elkin;NC;36.283497;-80.84586;-5;1;36.283497,-80.84586
27027;Mayodan;NC;36.421448;-79.97458;-5;1;36.421448,-79.97458
27359;Swepsonville;NC;36.021389;-79.357399;-5;1;36.021389,-79.357399
28017;Boiling Springs;NC;35.254223;-81.65456;-5;1;35.254223,-81.65456
28255;Charlotte;NC;35.26002;-80.804151;-5;1;35.26002,-80.804151
28552;Lowland;NC;35.304817;-76.57115;-5;1;35.304817,-76.57115
27281;Jackson Springs;NC;35.177643;-79.60491;-5;1;35.177643,-79.60491
28503;Kinston;NC;35.319066;-77.595034;-5;1;35.319066,-77.595034
27361;Thomasville;NC;35.882943;-80.275963;-5;1;35.882943,-80.275963
28462;Supply;NC;33.974251;-78.30961;-5;1;33.974251,-78.30961
27349;Snow Camp;NC;35.897155;-79.42344;-5;1;35.897155,-79.42344
27715;Durham;NC;36.051155;-78.857651;-5;1;36.051155,-78.857651
28782;Tryon;NC;35.221428;-82.21712;-5;1;35.221428,-82.21712
27983;Windsor;NC;36.015391;-76.9349;-5;1;36.015391,-76.9349
28221;Charlotte;NC;35.26002;-80.804151;-5;1;35.26002,-80.804151
28579;Smyrna;NC;34.753595;-76.5184;-5;1;34.753595,-76.5184
27235;Colfax;NC;36.092076;-80.01009;-5;1;36.092076,-80.01009
27577;Smithfield;NC;35.506459;-78.34446;-5;1;35.506459,-78.34446
27707;Durham;NC;35.963994;-78.93602;-5;1;35.963994,-78.93602
28129;Oakboro;NC;35.232542;-80.33123;-5;1;35.232542,-80.33123
28758;Mountain Home;NC;35.37094;-82.4945;-5;1;35.37094,-82.4945
28574;Richlands;NC;34.888736;-77.57157;-5;1;34.888736,-77.57157
27214;Browns Summit;NC;36.205771;-79.69839;-5;1;36.205771,-79.69839
27310;Oak Ridge;NC;36.178137;-79.9842;-5;1;36.178137,-79.9842
27981;Wanchese;NC;35.845045999999996;-75.63954;-5;1;35.845046,-75.63954
28360;Lumberton;NC;34.659575;-79.06282;-5;1;34.659575,-79.06282
28800;Asheville;NC;35.564734;-82.597992;-5;1;35.564734,-82.597992
27237;Cumnock;NC;35.467567;-79.165314;-5;1;35.467567,-79.165314
28520;Cedar Island;NC;34.984608;-76.1988;-5;1;34.984608,-76.1988
28972;Hendersonville;NC;35.299726;-82.449228;-5;1;35.299726,-82.449228
28144;Salisbury;NC;35.679639;-80.46645;-5;1;35.679639,-80.46645
28320;Bladenboro;NC;34.552642;-78.78102;-5;1;34.552642,-78.78102
27613;Raleigh;NC;35.899208;-78.71161;-5;1;35.899208,-78.71161
27675;Raleigh;NC;35.797692;-78.625265;-5;1;35.797692,-78.625265
28228;Charlotte;NC;35.26002;-80.804151;-5;1;35.26002,-80.804151
28365;Mount Olive;NC;35.184516;-78.06056;-5;1;35.184516,-78.06056
28318;Autryville;NC;35.020272;-78.614;-5;1;35.020272,-78.614
28460;Sneads Ferry;NC;34.52072;-77.42096;-5;1;34.52072,-77.42096
28705;Bakersville;NC;36.033454;-82.16858;-5;1;36.033454,-82.16858
28227;Charlotte;NC;35.192919;-80.66822;-5;1;35.192919,-80.66822
28160;Spindale;NC;35.360536;-81.92506;-5;1;35.360536,-81.92506
28728;Enka;NC;35.498797;-82.708024;-5;1;35.498797,-82.708024
28746;Lake Lure;NC;35.451313999999996;-82.185;-5;1;35.451314,-82.185
27402;Greensboro;NC;36.106711;-79.791901;-5;1;36.106711,-79.791901
27627;Raleigh;NC;35.797692;-78.625265;-5;1;35.797692,-78.625265
28750;Lynn;NC;35.236179;-82.236198;-5;1;35.236179,-82.236198
28103;Marshville;NC;34.99545;-80.35635;-5;1;34.99545,-80.35635
27265;High Point;NC;36.017647;-80.00628;-5;1;36.017647,-80.00628
28120;Mount Holly;NC;35.311862;-81.02441;-5;1;35.311862,-81.02441
27316;Ramseur;NC;35.711954;-79.63723;-5;1;35.711954,-79.63723
28082;Kannapolis;NC;35.346285;-80.541088;-5;1;35.346285,-80.541088
27832;Gaston;NC;36.502541;-77.68887;-5;1;36.502541,-77.68887
28526;Dover;NC;35.238886;-77.41061;-5;1;35.238886,-77.41061
27011;Boonville;NC;36.218385;-80.70955;-5;1;36.218385,-80.70955
27888;Walstonburg;NC;35.593689;-77.70192;-5;1;35.593689,-77.70192
28091;Lilesville;NC;34.970129;-79.93705;-5;1;34.970129,-79.93705
28314;Fayetteville;NC;35.060087;-79.00848;-5;1;35.060087,-79.00848
28801;Asheville;NC;35.595661;-82.55632;-5;1;35.595661,-82.55632
27626;Raleigh;NC;35.797692;-78.625265;-5;1;35.797692,-78.625265
28726;East Flat Rock;NC;35.280702;-82.41834;-5;1;35.280702,-82.41834
28019;Caroleen;NC;35.279371;-81.79475;-5;1;35.279371,-81.79475
27113;Winston Salem;NC;36.027482;-80.20728;-5;1;36.027482,-80.20728
27591;Wendell;NC;35.781595;-78.37287;-5;1;35.781595,-78.37287
27157;Winston Salem;NC;36.027482;-80.20728;-5;1;36.027482,-80.20728
27629;Raleigh;NC;35.817497;-78.552388;-5;1;35.817497,-78.552388
27841;Hassell;NC;35.908558;-77.27835;-5;1;35.908558,-77.27835
28278;Charlotte;NC;35.119012;-81.02213;-5;1;35.119012,-81.02213
28729;Etowah;NC;35.311112;-82.60288;-5;1;35.311112,-82.60288
28071;Gold Hill;NC;35.513974;-80.32779;-5;1;35.513974,-80.32779
28537;Hobucken;NC;35.259895;-76.55591;-5;1;35.259895,-76.55591
27208;Bennett;NC;35.559258;-79.54591;-5;1;35.559258,-79.54591
27839;Halifax;NC;36.310967;-77.57821;-5;1;36.310967,-77.57821
27875;Scranton;NC;35.481914;-76.44693;-5;1;35.481914,-76.44693
27127;Winston Salem;NC;36.039398;-80.26171;-5;1;36.039398,-80.26171
27572;Rougemont;NC;36.238956;-78.88293;-5;1;36.238956,-78.88293
27584;Townsville;NC;36.528939;-78.44504;-5;1;36.528939,-78.44504
28422;Bolivia;NC;34.006479;-78.19035;-5;1;34.006479,-78.19035
27879;Simpson;NC;35.567478;-77.280169;-5;1;35.567478,-77.280169
28660;Olin;NC;35.970599;-80.86439;-5;1;35.970599,-80.86439
27876;Seaboard;NC;36.487125;-77.43618;-5;1;36.487125,-77.43618
27935;Eure;NC;36.440867;-76.86007;-5;1;36.440867,-76.86007
28032;Cramerton;NC;35.239702;-81.07753;-5;1;35.239702,-81.07753
27807;Bailey;NC;35.797988;-78.10641;-5;1;35.797988,-78.10641
28665;Purlear;NC;36.195632;-81.37303;-5;1;36.195632,-81.37303
27416;Greensboro;NC;36.080707;-80.0244;-5;1;36.080707,-80.0244
27515;Chapel Hill;NC;36.05251;-79.107692;-5;1;36.05251,-79.107692
28073;Grover;NC;35.189591;-81.47928;-5;1;35.189591,-81.47928
28287;Charlotte;NC;35.26002;-80.804151;-5;1;35.26002,-80.804151
28296;Charlotte;NC;35.225242;-80.845843;-5;1;35.225242,-80.845843
28587;Vandemere;NC;35.191279;-76.660435;-5;1;35.191279,-76.660435
27587;Wake Forest;NC;35.97154;-78.52241;-5;1;35.97154,-78.52241
28266;Charlotte;NC;35.284459;-80.858155;-5;1;35.284459,-80.858155
28697;Wilkesboro;NC;36.136991;-81.17462;-5;1;36.136991,-81.17462
28816;Asheville;NC;35.620335;-82.528558;-5;1;35.620335,-82.528558
28231;Charlotte;NC;35.26002;-80.804151;-5;1;35.26002,-80.804151
28226;Charlotte;NC;35.107804;-80.82139;-5;1;35.107804,-80.82139
27602;Raleigh;NC;35.758667;-78.671089;-5;1;35.758667,-78.671089
28230;Charlotte;NC;35.26002;-80.804151;-5;1;35.26002,-80.804151
27522;Creedmoor;NC;36.111937;-78.69122;-5;1;36.111937,-78.69122
28641;Jonas Ridge;NC;35.938422;-81.884521;-5;1;35.938422,-81.884521
27925;Columbia;NC;35.883885;-76.22037;-5;1;35.883885,-76.22037
28590;Winterville;NC;35.53445;-77.39714;-5;1;35.53445,-77.39714
27259;Highfalls;NC;35.492077;-79.479016;-5;1;35.492077,-79.479016
28650;Maiden;NC;35.575785;-81.18843;-5;1;35.575785,-81.18843
28814;Asheville;NC;35.664752;-82.492664;-5;1;35.664752,-82.492664
27524;Four Oaks;NC;35.4152;-78.42116;-5;1;35.4152,-78.42116
28274;Charlotte;NC;35.187943;-80.831693;-5;1;35.187943,-80.831693
28745;Lake Junaluska;NC;35.527982;-82.96774;-5;1;35.527982,-82.96774
28374;Pinehurst;NC;35.195417;-79.46496;-5;1;35.195417,-79.46496
28406;Wilmington;NC;34.088079;-77.852599;-5;1;34.088079,-77.852599
28350;Lakeview;NC;35.24356;-79.31355;-5;1;35.24356,-79.31355
27404;Greensboro;NC;36.080707;-80.0244;-5;1;36.080707,-80.0244
27480;Greensboro;NC;36.080707;-80.0244;-5;1;36.080707,-80.0244
28599;Emerald Isle;NC;34.662495;-77.030502;-5;1;34.662495,-77.030502
28273;Charlotte;NC;35.124032;-80.93954;-5;1;35.124032,-80.93954
28429;Castle Hayne;NC;34.332126;-77.90554;-5;1;34.332126,-77.90554
28530;Grifton;NC;35.370945;-77.42548;-5;1;35.370945,-77.42548
28072;Granite Quarry;NC;35.614966;-80.44198;-5;1;35.614966,-80.44198
28652;Minneapolis;NC;36.086466;-81.934265;-5;1;36.086466,-81.934265
27531;Goldsboro;NC;35.463121;-77.995728;-5;1;35.463121,-77.995728
28634;Harmony;NC;35.97991;-80.77085;-5;1;35.97991,-80.77085
28027;Concord;NC;35.405636;-80.63823;-5;1;35.405636,-80.63823
28119;Morven;NC;34.858713;-80.02232;-5;1;34.858713,-80.02232
28080;Iron Station;NC;35.454565;-81.12368;-5;1;35.454565,-81.12368
28664;Plumtree;NC;36.044098;-82.003691;-5;1;36.044098,-82.003691
28771;Robbinsville;NC;35.345611;-83.79634;-5;1;35.345611,-83.79634
28438;Evergreen;NC;34.430348;-78.91932;-5;1;34.430348,-78.91932
28053;Gastonia;NC;35.275073;-81.213369;-5;1;35.275073,-81.213369
28738;Hazelwood;NC;35.468264;-83.002841;-5;1;35.468264,-83.002841
27360;Thomasville;NC;35.871;-80.08603;-5;1;35.871,-80.08603
28439;Fair Bluff;NC;34.309767;-79.02516;-5;1;34.309767,-79.02516
28720;Chimney Rock;NC;35.436893;-82.241744;-5;1;35.436893,-82.241744
27571;Rolesville;NC;35.921662;-78.45805;-5;1;35.921662,-78.45805
27979;Sunbury;NC;36.440509;-76.60411;-5;1;36.440509,-76.60411
28366;Newton Grove;NC;35.237142;-78.36593;-5;1;35.237142,-78.36593
27884;Stokes;NC;35.700448;-77.27014;-5;1;35.700448,-77.27014
28446;Ingold;NC;34.83661;-78.348111;-5;1;34.83661,-78.348111
27150;Winston Salem;NC;36.027482;-80.20728;-5;1;36.027482,-80.20728
27305;Milton;NC;36.532166;-79.21379;-5;1;36.532166,-79.21379
28625;Statesville;NC;35.840579;-80.87988;-5;1;35.840579,-80.87988
27702;Durham;NC;36.051155;-78.857651;-5;1;36.051155,-78.857651
28244;Charlotte;NC;35.26002;-80.804151;-5;1;35.26002,-80.804151
27561;Raleigh;NC;35.898538;-78.738904;-5;1;35.898538,-78.738904
27263;High Point;NC;35.914547999999996;-79.96062;-5;1;35.914548,-79.96062
27256;Gulf;NC;35.562184;-79.28751;-5;1;35.562184,-79.28751
28124;Mount Pleasant;NC;35.407499;-80.41228;-5;1;35.407499,-80.41228
27874;Scotland Neck;NC;36.128851;-77.41983;-5;1;36.128851,-77.41983
28201;Charlotte;NC;35.26002;-80.804151;-5;1;35.26002,-80.804151
28319;Barnesville;NC;34.595364000000004;-79.197058;-5;1;34.595364,-79.197058
28578;Seven Springs;NC;35.206329;-77.87444;-5;1;35.206329,-77.87444
28722;Columbus;NC;35.248689;-82.18161;-5;1;35.248689,-82.18161
28615;Creston;NC;36.455882;-81.65141;-5;1;36.455882,-81.65141
28510;Arapahoe;NC;35.000658;-76.81297;-5;1;35.000658,-76.81297
27099;Rural Hall;NC;36.027482;-80.20728;-5;1;36.027482,-80.20728
27130;Winston Salem;NC;36.027482;-80.20728;-5;1;36.027482,-80.20728
27838;Gumberry;NC;36.356129;-77.483072;-5;1;36.356129,-77.483072
28139;Rutherfordton;NC;35.361333;-81.98377;-5;1;35.361333,-81.98377
28303;Fayetteville;NC;35.084163;-78.953;-5;1;35.084163,-78.953
27833;Greenville;NC;35.580444;-77.392609;-5;1;35.580444,-77.392609
27506;Buies Creek;NC;35.406513;-78.73848;-5;1;35.406513,-78.73848
28445;Holly Ridge;NC;34.47722;-77.55978;-5;1;34.47722,-77.55978
28681;Taylorsville;NC;35.914275;-81.2083;-5;1;35.914275,-81.2083
28633;Lenoir;NC;35.937564;-81.539847;-5;1;35.937564,-81.539847
27155;Winston Salem;NC;36.027482;-80.20728;-5;1;36.027482,-80.20728
28315;Aberdeen;NC;35.12416;-79.4415;-5;1;35.12416,-79.4415
27574;Roxboro;NC;36.416628;-78.970224;-5;1;36.416628,-78.970224
27302;Mebane;NC;36.111449;-79.27142;-5;1;36.111449,-79.27142
28433;Clarkton;NC;34.491177;-78.64362;-5;1;34.491177,-78.64362
27555;Micro;NC;35.562142;-78.20349;-5;1;35.562142,-78.20349
27943;Hatteras;NC;35.218342;-75.68792;-5;1;35.218342,-75.68792
28075;Harrisburg;NC;35.335294;-80.6633;-5;1;35.335294,-80.6633
28802;Asheville;NC;35.623732;-82.667132;-5;1;35.623732,-82.667132
27289;Eden;NC;36.392135;-79.773094;-5;1;36.392135,-79.773094
28605;Blowing Rock;NC;36.133083;-81.68783;-5;1;36.133083,-81.68783
28683;Thurmond;NC;36.394123;-80.91951;-5;1;36.394123,-80.91951
28741;Highlands;NC;35.06252;-83.21173;-5;1;35.06252,-83.21173
28436;Delco;NC;34.275453;-78.26673;-5;1;34.275453,-78.26673
28240;Charlotte;NC;35.26002;-80.804151;-5;1;35.26002,-80.804151
28420;Ash;NC;34.07367;-78.48214;-5;1;34.07367,-78.48214
27533;Goldsboro;NC;35.372045;-78.052422;-5;1;35.372045,-78.052422
27031;White Plains;NC;36.399366;-80.70809;-5;1;36.399366,-80.70809
28679;Sugar Grove;NC;36.255467;-81.83002;-5;1;36.255467,-81.83002
28347;Hoffman;NC;35.042172;-79.53503;-5;1;35.042172,-79.53503
28556;Merritt;NC;35.124491;-76.66595;-5;1;35.124491,-76.66595
27824;Engelhard;NC;35.514202;-76.00736;-5;1;35.514202,-76.00736
28285;Charlotte;NC;35.26002;-80.804151;-5;1;35.26002,-80.804151
28468;Sunset Beach;NC;33.885203;-78.51224;-5;1;33.885203,-78.51224
28894;Vass;NC;35.267373;-79.280088;-5;1;35.267373,-79.280088
28909;Warne;NC;34.994752;-83.90161;-5;1;34.994752,-83.90161
27508;Bunn;NC;35.954331;-78.25342;-5;1;35.954331,-78.25342
27985;Winfall;NC;36.217959;-76.46994;-5;1;36.217959,-76.46994
27546;Lillington;NC;35.396654;-78.83852;-5;1;35.396654,-78.83852
28275;Charlotte;NC;35.26002;-80.804151;-5;1;35.26002,-80.804151
28774;Sapphire;NC;35.115467;-83.01052;-5;1;35.115467,-83.01052
28563;New Bern;NC;35.110855;-77.06336;-5;1;35.110855,-77.06336
27698;Raleigh;NC;35.797692;-78.625265;-5;1;35.797692,-78.625265
28305;Fayetteville;NC;35.056963;-78.90369;-5;1;35.056963,-78.90369
28627;Glade Valley;NC;36.445484;-81.0081;-5;1;36.445484,-81.0081
28806;Asheville;NC;35.575877;-82.6062;-5;1;35.575877,-82.6062
28525;Deep Run;NC;35.119845;-77.69208;-5;1;35.119845,-77.69208
28467;Calabash;NC;33.905566;-78.5759;-5;1;33.905566,-78.5759
28718;Cedar Mountain;NC;35.154193;-82.62466;-5;1;35.154193,-82.62466
28532;Havelock;NC;34.884421;-76.88972;-5;1;34.884421,-76.88972
27498;Greensboro;NC;36.080707;-80.0244;-5;1;36.080707,-80.0244
27909;Elizabeth City;NC;36.293192;-76.23692;-5;1;36.293192,-76.23692
28682;Terrell;NC;35.585074;-80.96141;-5;1;35.585074,-80.96141
27668;Raleigh;NC;35.797692;-78.625265;-5;1;35.797692,-78.625265
28077;High Shoals;NC;35.404772;-81.20268;-5;1;35.404772,-81.20268
28459;Shallotte;NC;33.933388;-78.412864;-5;1;33.933388,-78.412864
28466;Wallace;NC;34.738793;-77.97788;-5;1;34.738793,-77.97788
27322;Reidsville;NC;36.392135;-79.773094;-5;1;36.392135,-79.773094
27845;Jackson;NC;36.366571;-77.44254;-5;1;36.366571,-77.44254
27856;Nashville;NC;35.993357;-77.96738;-5;1;35.993357,-77.96738
28074;Harris;NC;35.224743;-81.885081;-5;1;35.224743,-81.885081
28235;Charlotte;NC;35.26002;-80.804151;-5;1;35.26002,-80.804151
28145;Salisbury;NC;35.682683;-80.477116;-5;1;35.682683,-80.477116
27207;Bear Creek;NC;35.613837;-79.38984;-5;1;35.613837,-79.38984
27417;Greensboro;NC;36.080707;-80.0244;-5;1;36.080707,-80.0244
27569;Princeton;NC;35.458912;-78.1638;-5;1;35.458912,-78.1638
27559;Moncure;NC;35.631434;-79.0894;-5;1;35.631434,-79.0894
28125;Mount Ulla;NC;35.664696;-80.71056;-5;1;35.664696,-80.71056
28671;Rutherford College;NC;35.753767;-81.53545;-5;1;35.753767,-81.53545
27401;Greensboro;NC;36.071135;-79.77468;-5;1;36.071135,-79.77468
27809;Battleboro;NC;36.032405;-77.78636;-5;1;36.032405,-77.78636
28524;Davis;NC;34.794527;-76.46317;-5;1;34.794527,-76.46317
28659;North Wilkesboro;NC;36.169604;-81.11615;-5;1;36.169604,-81.11615
28673;Sherrills Ford;NC;35.589022;-80.99326;-5;1;35.589022,-80.99326
27294;Lexington;NC;35.882943;-80.275963;-5;1;35.882943,-80.275963
28778;Swannanoa;NC;35.60243;-82.40531;-5;1;35.60243,-82.40531
28792;Hendersonville;NC;35.353837;-82.41625;-5;1;35.353837,-82.41625
28364;Maxton;NC;34.735024;-79.32836;-5;1;34.735024,-79.32836
28727;Edneyville;NC;35.322276;-82.503226;-5;1;35.322276,-82.503226
28101;McAdenville;NC;35.256379;-81.07978;-5;1;35.256379,-81.07978
27299;Linwood;NC;35.752578;-80.37587;-5;1;35.752578,-80.37587
27816;Castalia;NC;36.085542;-78.07321;-5;1;36.085542,-78.07321
28056;Gastonia;NC;35.229565;-81.12847;-5;1;35.229565,-81.12847
28606;Boomer;NC;36.058853;-81.30497;-5;1;36.058853,-81.30497
27391;Troy;NC;35.353048;-79.901349;-5;1;35.353048,-79.901349
27869;Rich Square;NC;36.281144;-77.28809;-5;1;36.281144,-77.28809
28766;Penrose;NC;35.264303;-82.62357;-5;1;35.264303,-82.62357
28555;Maysville;NC;34.879658;-77.22214;-5;1;34.879658,-77.22214
27541;Hurdle Mills;NC;36.264894;-79.08338;-5;1;36.264894,-79.08338
27560;Morrisville;NC;35.846363;-78.83866;-5;1;35.846363,-78.83866
28543;Tarawa Terrace;NC;34.74167;-77.37117;-5;1;34.74167,-77.37117
28613;Conover;NC;35.720227;-81.21466;-5;1;35.720227,-81.21466
28332;Dublin;NC;34.655921;-78.72076;-5;1;34.655921,-78.72076
28458;Rose Hill;NC;34.822407;-78.04176;-5;1;34.822407,-78.04176
27966;Powells Point;NC;36.13655;-75.82653;-5;1;36.13655,-75.82653
28451;Leland;NC;34.25124;-78.06492;-5;1;34.25124,-78.06492
27102;Winston Salem;NC;36.032304;-80.396168;-5;1;36.032304,-80.396168
28167;Union Mills;NC;35.489020000000004;-81.95039;-5;1;35.48902,-81.95039
27285;Kernersville;NC;36.027482;-80.20728;-5;1;36.027482,-80.20728
27504;Benson;NC;35.390431;-78.53155;-5;1;35.390431,-78.53155
27215;Burlington;NC;36.072336;-79.4698;-5;1;36.072336,-79.4698
27854;Milwaukee;NC;36.363144;-77.386748;-5;1;36.363144,-77.386748
28342;Falcon;NC;35.191142;-78.6514;-5;1;35.191142,-78.6514
28393;Turkey;NC;34.989801;-78.18555;-5;1;34.989801,-78.18555
27012;Clemmons;NC;36.027101;-80.39312;-5;1;36.027101,-80.39312
28454;Maple Hill;NC;34.676719;-77.65343;-5;1;34.676719,-77.65343
27098;Rural Hall;NC;36.027482;-80.20728;-5;1;36.027482,-80.20728
27830;Fremont;NC;35.552162;-77.9727;-5;1;35.552162,-77.9727
28693;Warrensville;NC;36.474746;-81.5371;-5;1;36.474746,-81.5371
28785;Maggie Valley;NC;35.569047;-83.009416;-5;1;35.569047,-83.009416
27525;Franklinton;NC;36.104866;-78.45893;-5;1;36.104866,-78.45893
27539;Apex;NC;35.681429;-78.782556;-5;1;35.681429,-78.782556
27965;Poplar Branch;NC;36.273428;-75.87867;-5;1;36.273428,-75.87867
27220;Burlington;NC;36.046677;-79.389631;-5;1;36.046677,-79.389631
